SN,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance
159782,2008,1,16,3,1540,1545,1710,1721,OH,5263,N597SW,90,96,63,-11,-5,LGA,RIC,292
159783,2008,1,16,3,1800,1805,1910,1930,OH,5266,N597SW,70,85,49,-20,-5,RIC,LGA,292
159784,2008,1,16,3,1503,1505,1505,1512,OH,5267,N918CA,62,67,44,-7,-2,CVG,BNA,230
159785,2008,1,16,3,1115,1115,1403,1401,OH,5267,N999CA,108,106,93,2,0,OMA,CVG,614
159786,2008,1,16,3,1950,1900,2115,2041,OH,5268,N806CA,85,101,53,34,50,LGA,RIC,292
159787,2008,1,16,3,1608,1612,1740,1759,OH,5269,N518CA,92,107,71,-19,-4,CMH,LGA,478
159788,2008,1,16,3,1658,1645,1910,1845,OH,5274,N958CA,132,120,87,25,13,RDU,JFK,426
159789,2008,1,16,3,1315,1315,1420,1430,OH,5275,N815CA,65,75,43,-10,0,CVG,DTW,229
159790,2008,1,16,3,1050,1050,1230,1238,OH,5275,N962CA,100,108,90,-8,0,ORF,CVG,485
159791,2008,1,16,3,654,700,947,955,OH,5276,N915CA,113,115,90,-8,-6,TUL,CVG,646
159792,2008,1,16,3,1105,1105,1150,1156,OH,5276,N436CA,45,51,25,-6,0,CVG,CMH,116
159793,2008,1,16,3,1540,1515,1704,1646,OH,5278,N374CA,84,91,59,18,25,CVG,BWI,430
159794,2008,1,16,3,1916,1921,2119,2146,OH,5279,N809CA,123,145,73,-27,-5,JFK,PIT,340
159795,2008,1,16,3,1811,1815,1919,1928,OH,5281,N920CA,68,73,46,-9,-4,DTW,CVG,229
159796,2008,1,16,3,1555,1555,1713,1746,OH,5283,N510CA,78,111,56,-33,0,BTV,JFK,267
159797,2008,1,16,3,1845,1845,2038,2041,OH,5283,N916CA,113,116,69,-3,0,JFK,DCA,213
159798,2008,1,16,3,615,615,736,746,OH,5286,N815CA,81,91,70,-10,0,GSO,CVG,330
159799,2008,1,16,3,853,855,1028,1031,OH,5286,N815CA,95,96,81,-3,-2,CVG,SYR,527
159800,2008,1,16,3,1938,1930,2208,2200,OH,5289,N693CA,150,150,134,8,8,CVG,FLL,932
159801,2008,1,16,3,1340,1345,1442,1519,OH,5297,N658CA,62,94,42,-37,-5,DCA,JFK,213
159802,2008,1,16,3,1535,1545,1821,1821,OH,5298,N962CA,106,96,86,0,-10,DSM,CVG,505
159803,2008,1,16,3,1000,1010,1206,1221,OH,5302,N807CA,66,71,52,-15,-10,STL,CVG,307
159804,2008,1,16,3,610,615,752,808,OH,5303,N927CA,102,113,87,-16,-5,ABE,CVG,503
159805,2008,1,16,3,911,915,936,945,OH,5303,N446CA,85,90,65,-9,-4,CVG,ATW,411
159806,2008,1,16,3,2015,2010,2125,2139,OH,5304,N920CA,70,89,56,-14,5,CVG,IAD,388
159807,2008,1,16,3,1351,1351,1615,1620,OH,5306,N447CA,84,89,62,-5,0,BHM,CVG,396
159808,2008,1,16,3,1645,1650,1838,1859,OH,5308,N924CA,113,129,92,-21,-5,CVG,LGA,585
159809,2008,1,16,3,1355,1349,1556,1600,OH,5308,N781CA,61,71,49,-4,6,BNA,CVG,230
159810,2008,1,16,3,1640,1640,1652,1704,OH,5310,N659BR,72,84,47,-12,0,CVG,ORD,264
159811,2008,1,16,3,1025,1025,1214,1230,OH,5311,N963CA,109,125,105,-16,0,JAX,CVG,614
159812,2008,1,16,3,1310,1310,1404,1410,OH,5311,N376CA,174,180,155,-6,0,CVG,COS,1078
159813,2008,1,16,3,620,625,745,759,OH,5313,N712CA,85,94,70,-14,-5,IAD,CVG,388
159814,2008,1,16,3,915,915,1045,1046,OH,5313,N918CA,150,151,126,-1,0,CVG,OKC,756
159815,2008,1,16,3,935,935,955,1011,OH,5314,N811CA,80,96,64,-16,0,CVG,CID,419
159816,2008,1,16,3,630,545,913,835,OH,5314,N954CA,163,170,99,38,45,PWM,CVG,810
159817,2008,1,16,3,1755,1755,2110,2041,OH,5315,N656CA,135,106,90,29,0,MSP,CVG,596
159819,2008,1,16,3,720,720,838,850,OH,5317,N379CA,78,90,47,-12,0,GSO,ATL,306
159820,2008,1,16,3,1050,1050,1124,1125,OH,5318,N915CA,94,95,75,-1,0,CVG,MEM,403
159821,2008,1,16,3,2105,2105,2150,2153,OH,5321,N691CA,105,108,81,-3,0,CVG,MCI,539
159822,2008,1,16,3,820,830,939,1007,OH,5324,N528CA,79,97,70,-28,-10,RDU,CVG,390
159823,2008,1,16,3,1050,1055,1110,1114,OH,5324,N964CA,80,79,61,-4,-5,CVG,MKE,318
159824,2008,1,16,3,1340,1325,1550,1545,OH,5325,N528CA,130,140,106,5,15,BDL,CVG,661
159825,2008,1,16,3,1649,1650,1740,1724,OH,5325,N629BR,111,94,91,16,-1,CVG,MEM,403
159826,2008,1,16,3,650,700,941,1006,OH,5326,N720SW,111,126,97,-25,-10,OKC,CVG,756
159827,2008,1,16,3,2100,2105,2238,2234,OH,5329,N689CA,158,149,133,4,-5,CVG,DFW,812
159828,2008,1,16,3,1952,1955,2147,2134,OH,5330,N962CA,115,99,84,13,-3,CVG,CHS,497
159829,2008,1,16,3,1318,1320,1522,1528,OH,5331,N712CA,124,128,91,-6,-2,CVG,JFK,589
159830,2008,1,16,3,600,600,659,713,OH,5332,N591SW,59,73,52,-14,0,CHA,CVG,278
159831,2008,1,16,3,754,755,945,946,OH,5332,N371CA,111,111,86,-1,-1,CVG,EWR,569
159832,2008,1,16,3,1110,1115,1359,1406,OH,5333,N379CA,109,111,92,-7,-5,MDW,ATL,590
159835,2008,1,16,3,1400,1315,1456,1423,OH,5338,N446CA,56,68,41,33,45,CVG,GRR,268
159836,2008,1,16,3,1310,1310,1510,1508,OH,5339,N965CA,180,178,157,2,0,CVG,AUS,958
159837,2008,1,16,3,1750,1800,1824,1842,OH,5340,N786CA,34,42,23,-18,-10,DAY,CVG,64
159839,2008,1,16,3,1500,1500,1635,1623,OH,5341,N958CA,95,83,67,12,0,CVG,RDU,390
159840,2008,1,16,3,1230,1235,1330,1338,OH,5343,N796CA,60,63,40,-8,-5,BGR,BOS,201
159841,2008,1,16,3,1100,1100,1205,1204,OH,5343,N796CA,65,64,41,1,0,BOS,BGR,201
159842,2008,1,16,3,550,550,736,757,OH,5347,N589SW,106,127,87,-21,0,SYR,CVG,527
159843,2008,1,16,3,859,900,1053,1050,OH,5347,N589SW,174,170,156,3,-1,CVG,IAH,871
159844,2008,1,16,3,805,750,1017,1007,OH,5348,N991cA,72,77,54,10,15,ORD,CVG,264
159845,2008,1,16,3,1908,1915,2031,2103,OH,5350,N917CA,83,108,66,-32,-7,RDU,LGA,431
159846,2008,1,16,3,1225,1225,1450,1504,OH,5352,N798CA,145,159,125,-14,0,SAV,BOS,901
159847,2008,1,16,3,1335,1335,1405,1411,OH,5353,N590SW,90,96,75,-6,0,CVG,MEM,403
159848,2008,1,16,3,1355,1355,1535,1538,OH,5354,N933CA,100,103,83,-3,0,CHS,CVG,497
159849,2008,1,16,3,630,635,830,831,OH,5355,N427CA,120,116,98,-1,-5,GSP,LGA,610
159850,2008,1,16,3,2105,2135,2315,2348,OH,5357,N591SW,130,133,103,-33,-30,LGA,LEX,604
159851,2008,1,16,3,742,745,952,947,OH,5358,N659BR,130,122,102,5,-3,CVG,MHT,741
159852,2008,1,16,3,558,600,801,758,OH,5359,N442CA,123,118,98,3,-2,LEX,LGA,604
159853,2008,1,16,3,700,700,1036,1018,OH,5360,N587SW,156,138,103,18,0,ORD,JFK,740
159854,2008,1,16,3,1335,1345,1538,1558,OH,5361,N629BR,123,133,103,-20,-10,EWR,CVG,569
159855,2008,1,16,3,1058,1100,1258,1252,OH,5362,N629BR,120,112,101,6,-2,CVG,EWR,569
159856,2008,1,16,3,1014,1024,1215,1230,OH,5363,N371CA,121,126,109,-15,-10,EWR,CVG,569
159857,2008,1,16,3,1315,1315,1508,1502,OH,5363,N969CA,173,167,142,6,0,CVG,IAH,871
159858,2008,1,16,3,655,655,1015,1028,OH,5364,N514CA,140,153,118,-13,0,BNA,JFK,766
159859,2008,1,16,3,1100,1110,1203,1209,OH,5364,N514CA,63,59,37,-6,-10,JFK,BDL,106
159860,2008,1,16,3,825,835,955,1014,OH,5365,N926CA,90,99,76,-19,-10,DCA,CVG,411
159861,2008,1,16,3,1058,1100,1120,1130,OH,5365,N812CA,82,90,66,-10,-2,CVG,STL,307
159862,2008,1,16,3,1720,1730,2047,2105,OH,5366,N659BR,147,155,115,-18,-10,ORD,JFK,740
159863,2008,1,16,3,1725,1735,1959,2021,OH,5367,N716CA,154,166,146,-22,-10,BGR,CVG,906
159864,2008,1,16,3,1459,1500,1707,1715,OH,5368,N716CA,128,135,113,-8,-1,CVG,BGR,906
159865,2008,1,16,3,1748,1758,1942,2009,OH,5371,N933CA,54,71,44,-27,-10,BNA,CVG,230
159866,2008,1,16,3,2050,2055,2235,2259,OH,5371,N969CA,105,124,84,-24,-5,CVG,LGA,585
159867,2008,1,16,3,1622,1629,1821,1845,OH,5374,N427CA,119,136,97,-24,-7,GSP,LGA,610
159868,2008,1,16,3,555,600,805,759,OH,5376,N967CA,130,119,102,6,-5,CHS,LGA,641
159869,2008,1,16,3,1420,1429,1549,1605,OH,5377,N972CA,89,96,70,-16,-9,RDU,CVG,390
159870,2008,1,16,3,1655,1655,1730,1734,OH,5377,N972CA,35,39,18,-4,0,CVG,LEX,70
159871,2008,1,16,3,1110,1114,1232,1240,OH,5379,N735CA,82,86,67,-8,-4,GSO,CVG,330
159872,2008,1,16,3,823,828,950,1015,OH,5381,N590SW,87,107,55,-25,-5,JFK,RIC,288
159873,2008,1,16,3,1105,1110,1403,1414,OH,5382,N918CA,118,124,103,-11,-5,OKC,CVG,756
159874,2008,1,16,3,1500,1500,1705,1711,OH,5382,N814CA,125,131,107,-6,0,CVG,PWM,810
159875,2008,1,16,3,1410,1420,1511,1532,OH,5384,N929CA,61,72,40,-21,-10,BWI,JFK,184
159876,2008,1,16,3,844,844,1115,1115,OH,5385,N442CA,151,151,99,0,0,LGA,CHS,641
159877,2008,1,16,3,720,730,932,954,OH,5386,N693CA,72,84,63,-22,-10,MKE,CVG,318
159878,2008,1,16,3,1045,1045,1225,1245,OH,5386,N690CA,100,120,85,-20,0,CVG,JFK,589
159879,2008,1,16,3,717,720,943,953,OH,5387,N436CA,86,93,69,-10,-3,CID,CVG,419
159880,2008,1,16,3,1055,1055,1222,1223,OH,5387,N518CA,87,88,63,-1,0,CVG,CLT,335
159881,2008,1,16,3,1150,1150,1410,1423,OH,5388,N669CA,140,153,125,-13,0,PBI,CVG,892
159882,2008,1,16,3,1110,1110,1422,1430,OH,5390,N589SW,132,140,112,-8,0,IAH,CVG,871
159883,2008,1,16,3,1824,1827,1958,2015,OH,5391,N588SW,94,108,80,-17,-3,CHS,CVG,497
159884,2008,1,16,3,1044,1040,1126,1130,OH,5393,N814CA,102,110,88,-4,4,CVG,MCI,539
159885,2008,1,16,3,2036,2036,2255,2301,OH,5394,N811CA,139,145,104,-6,0,LGA,CHS,641
159886,2008,1,16,3,1056,1056,1224,1239,OH,5397,N965CA,88,103,70,-15,0,BWI,CVG,430
159887,2008,1,16,3,1335,1335,1410,1416,OH,5397,N708CA,35,41,15,-6,0,CVG,LEX,70
159888,2008,1,16,3,2059,2105,2144,2159,OH,5399,N641CA,105,114,86,-15,-6,CVG,MSP,596
159889,2008,1,16,3,630,630,800,812,OH,5401,N796CA,90,102,61,-12,0,BOS,BWI,370
159890,2008,1,16,3,655,700,815,837,OH,5402,N941CA,80,97,63,-22,-5,BWI,BOS,370
159891,2008,1,16,3,840,845,1005,1030,OH,5403,N936CA,85,105,61,-25,-5,BOS,BWI,370
159892,2008,1,16,3,840,850,1000,1018,OH,5404,N796CA,80,88,59,-18,-10,BWI,BOS,370
159893,2008,1,16,3,1055,1100,1223,1230,OH,5406,N936CA,88,90,65,-7,-5,BWI,BOS,370
159894,2008,1,16,3,1303,1245,1435,1428,OH,5407,N587SW,92,103,67,7,18,BOS,BWI,370
159895,2008,1,16,3,1440,1445,1604,1629,OH,5409,N785CA,84,104,61,-25,-5,BOS,BWI,370
159896,2008,1,16,3,1455,1500,1627,1638,OH,5410,N587SW,92,98,73,-11,-5,BWI,BOS,370
159897,2008,1,16,3,1625,1630,1755,1816,OH,5411,N931CA,90,106,61,-21,-5,BOS,BWI,370
159898,2008,1,16,3,1653,1700,1823,1841,OH,5412,N785CA,90,101,62,-18,-7,BWI,BOS,370
159899,2008,1,16,3,1910,1915,2048,2102,OH,5413,N868CA,98,107,68,-14,-5,BOS,BWI,370
159900,2008,1,16,3,1845,1850,2000,2024,OH,5414,N931CA,75,94,59,-24,-5,BWI,BOS,370
159901,2008,1,16,3,1834,1844,2047,2110,OH,5417,N518CA,133,146,99,-23,-10,LGA,GSP,610
159902,2008,1,16,3,1359,1359,1605,1616,OH,5418,N807CA,66,77,51,-11,0,STL,CVG,307
159903,2008,1,16,3,1010,1015,1202,1230,OH,5419,N912CA,112,135,101,-28,-5,BDL,CVG,661
159904,2008,1,16,3,1332,1335,1428,1429,OH,5419,N912CA,116,114,99,-1,-3,CVG,MCI,539
159906,2008,1,16,3,955,1005,1204,1225,OH,5422,N957CA,69,80,58,-21,-10,HSV,CVG,325
159907,2008,1,16,3,1615,1625,1819,1836,OH,5423,N739CA,64,71,51,-17,-10,BNA,CVG,230
159908,2008,1,16,3,1930,1930,2146,2143,OH,5423,N972CA,136,133,105,3,0,CVG,PWM,810
159909,2008,1,16,3,915,916,1130,1137,OH,5424,N427CA,135,141,90,-7,-1,LGA,GSP,610
159910,2008,1,16,3,645,645,915,915,OH,5425,N972CA,150,150,122,0,0,JAX,LGA,834
159911,2008,1,16,3,1200,1205,1403,1426,OH,5426,N398CA,123,141,116,-23,-5,SRQ,CVG,812
159912,2008,1,16,3,1530,1530,1653,1637,OH,5426,N784CA,83,67,45,16,0,CVG,GRR,268
159913,2008,1,16,3,645,645,750,800,OH,5427,N920CA,65,75,46,-10,0,GRR,CVG,268
159914,2008,1,16,3,915,915,1125,1130,OH,5427,N398CA,130,135,113,-5,0,CVG,SRQ,812
159915,2008,1,16,3,1715,1720,1833,1851,OH,5428,N442CA,78,91,68,-18,-5,GSO,CVG,330
159916,2008,1,16,3,1956,1945,2105,2059,OH,5428,N965CA,69,74,51,6,11,CVG,CLE,221
159917,2008,1,16,3,800,610,906,712,OH,5429,N940CA,66,62,36,114,110,BGR,BOS,201
159918,2008,1,16,3,1855,1900,2010,2004,OH,5430,N796CA,75,64,39,6,-5,BOS,BGR,201
159919,2008,1,16,3,1725,1710,1912,1857,OH,5433,N374CA,107,107,78,15,15,BWI,CVG,430
159920,2008,1,16,3,2010,1950,2158,2129,OH,5433,N526CA,108,99,86,29,20,CVG,SAV,515
159921,2008,1,16,3,1603,1603,1823,1838,OH,5434,N655CA,140,155,125,-15,0,PBI,CVG,892
159922,2008,1,16,3,1055,1104,1227,1239,OH,5435,N409CA,92,95,76,-12,-9,RDU,CVG,390
159923,2008,1,16,3,1559,1559,1847,1858,OH,5436,N409CA,168,179,134,-11,0,LGA,JAX,834
159924,2008,1,16,3,557,600,819,833,OH,5439,N594SW,142,153,123,-14,-3,PVD,CVG,722
159925,2008,1,16,3,1815,1820,1912,2002,OH,5440,N436CA,57,102,21,-50,-5,JFK,BDL,106
159926,2008,1,16,3,1158,1205,1411,1429,OH,5441,N960CA,73,84,57,-18,-7,STL,CVG,307
159927,2008,1,16,3,1513,1515,1636,1640,OH,5441,N589SW,83,85,60,-4,-2,CVG,MDT,429
159928,2008,1,16,3,755,755,956,948,OH,5442,N963CA,121,113,90,8,0,CVG,JAX,614
159929,2008,1,16,3,1534,1530,1725,1721,OH,5444,N689CA,111,111,83,4,4,CVG,PHL,507
159930,2008,1,16,3,1700,1710,1912,1935,OH,5445,N941CA,132,145,113,-23,-10,SDF,BOS,829
159931,2008,1,16,3,1350,1350,1630,1640,OH,5446,N941CA,160,170,128,-10,0,BOS,SDF,829
159932,2008,1,16,3,655,700,825,902,OH,5447,N430CA,150,182,121,-37,-5,JFK,ORD,740
159933,2008,1,16,3,1925,1925,2039,2040,OH,5448,N391CA,74,75,54,-1,0,CVG,GSO,330
159934,2008,1,16,3,720,720,840,835,OH,5449,N526CA,80,75,49,5,0,CVG,DTW,229
159935,2008,1,16,3,2047,2050,2145,2152,OH,5450,N957CA,58,62,41,-7,-3,CVG,GRR,268
159936,2008,1,16,3,925,930,1038,1036,OH,5451,N408CA,73,66,49,2,-5,CVG,TYS,226
159937,2008,1,16,3,1945,1945,2120,2121,OH,5452,N954CA,95,96,69,-1,0,CVG,ABE,503
159938,2008,1,16,3,921,925,1032,1039,OH,5453,N443CA,131,134,115,-7,-4,CVG,TUL,646
159939,2008,1,16,3,550,550,826,822,OH,5453,N443CA,156,152,109,4,0,BTV,CVG,702
159940,2008,1,16,3,1915,1735,2210,2012,OH,5456,N679CA,115,97,80,118,100,MCI,CVG,539
159941,2008,1,16,3,625,630,811,816,OH,5458,N969CA,106,106,75,-5,-5,CLE,JFK,425
159942,2008,1,16,3,1910,1920,2010,2015,OH,5459,N712CA,60,55,38,-5,-10,CMH,CVG,116
159943,2008,1,16,3,2109,2110,2142,2146,OH,5459,N915CA,33,36,17,-4,-1,CVG,LEX,70
159944,2008,1,16,3,655,700,935,942,OH,5460,N695CA,100,102,77,-7,-5,MCI,CVG,539
159945,2008,1,16,3,710,710,744,729,OH,5461,N991cA,94,79,50,15,0,CVG,ORD,264
159946,2008,1,16,3,1040,1045,1230,1253,OH,5462,N523CA,110,128,83,-23,-5,LGA,CMH,478
159947,2008,1,16,3,1055,1105,1239,1254,OH,5465,N917CA,104,109,73,-15,-10,JFK,PIT,340
159948,2008,1,16,3,1200,1200,1500,1522,OH,5466,N695CA,120,142,94,-22,0,ORD,JFK,740
159949,2008,1,16,3,2110,2110,2137,2149,OH,5467,N781CA,27,39,17,-12,0,CVG,DAY,64
159950,2008,1,16,3,1125,1130,1357,1408,OH,5468,N594SW,92,98,86,-11,-5,DSM,CVG,505
159951,2008,1,16,3,1459,1500,1622,1630,OH,5468,N594SW,83,90,70,-8,-1,CVG,ROC,461
159952,2008,1,16,3,1615,1620,1806,1839,OH,5469,N695CA,171,199,128,-33,-5,JFK,ORD,740
159953,2008,1,16,3,630,630,1000,1008,OH,5472,N797CA,150,158,131,-8,0,SAT,CVG,1024
159954,2008,1,16,3,1043,1045,1120,1126,OH,5472,N655CA,37,41,22,-6,-2,CVG,SDF,83
159955,2008,1,16,3,2055,2055,2250,2239,OH,5473,N625CA,115,104,92,11,0,CVG,JAX,614
159956,2008,1,16,3,1230,1115,1522,1407,OH,5474,N920CA,112,112,93,75,75,MSP,CVG,596
159957,2008,1,16,3,1910,1910,2124,2130,OH,5475,N805CA,134,140,105,-6,0,BOS,GSO,645
159958,2008,1,16,3,620,630,745,814,OH,5476,N398CA,85,104,70,-29,-10,RIC,CVG,413
159959,2008,1,16,3,952,855,1030,949,OH,5476,N710CA,98,114,83,41,57,CVG,MCI,539
159960,2008,1,16,3,630,634,820,825,OH,5477,N538CA,110,111,90,-5,-4,ORF,CVG,485
159961,2008,1,16,3,852,855,1130,1131,OH,5477,N784CA,158,156,135,-1,-3,CVG,MIA,948
159962,2008,1,16,3,1845,1855,1955,2044,OH,5478,N510CA,70,109,34,-49,-10,JFK,PVD,144
159963,2008,1,16,3,1615,1615,1730,1734,OH,5478,N713CA,75,79,50,-4,0,BWI,JFK,184
159964,2008,1,16,3,1746,1746,1952,1958,OH,5479,N587SW,126,132,96,-6,0,BOS,RDU,612
159965,2008,1,16,3,1556,1556,1832,1840,OH,5483,N685BR,156,164,113,-8,0,LGA,TYS,647
159966,2008,1,16,3,1808,1818,2005,2030,OH,5484,N804CA,117,132,100,-25,-10,TYS,LGA,647
159967,2008,1,16,3,914,915,938,938,OH,5485,N807CA,84,83,69,0,-1,CVG,STL,307
159968,2008,1,16,3,620,620,809,807,OH,5485,N811CA,109,107,92,2,0,CHS,CVG,497
159969,2008,1,16,3,1940,1940,2047,2050,OH,5486,N408CA,67,70,44,-3,0,CVG,DTW,229
159970,2008,1,16,3,1800,1800,1854,1849,OH,5486,N972CA,54,49,32,5,0,LEX,CVG,70
159971,2008,1,16,3,1620,1630,1838,1850,OH,5487,N712CA,138,140,85,-12,-10,JFK,CMH,483
159972,2008,1,16,3,935,937,1118,1114,OH,5489,N810CA,103,97,81,4,-2,RDU,LGA,431
159973,2008,1,16,3,1905,1910,2050,2130,OH,5492,N720SW,165,200,122,-40,-5,JFK,ORD,740
159974,2008,1,16,3,1155,1200,1428,1431,OH,5498,N819CA,93,91,66,-3,-5,BTR,ATL,449
159975,2008,1,16,3,1507,1507,1745,1725,OH,5498,N819CA,158,138,113,20,0,ATL,SYR,793
159976,2008,1,16,3,640,640,842,819,OH,5499,N685BR,122,99,82,23,0,RDU,LGA,431
159977,2008,1,16,3,815,825,1005,1028,OH,5501,N916CA,110,123,67,-23,-10,JFK,PIT,340
159978,2008,1,16,3,629,630,730,738,OH,5501,N916CA,61,68,33,-8,-1,PVD,JFK,144
159979,2008,1,16,3,924,910,1040,1036,OH,5505,N929CA,76,86,41,4,14,BOS,JFK,187
159980,2008,1,16,3,905,905,1025,1030,OH,5506,N679CA,80,85,41,-5,0,JFK,BOS,187
159981,2008,1,16,3,1120,1120,1228,1241,OH,5507,N679CA,68,81,41,-13,0,BOS,JFK,187
159982,2008,1,16,3,1133,1055,1240,1214,OH,5508,N587SW,67,79,38,26,38,JFK,BOS,187
159983,2008,1,16,3,1220,1230,1325,1348,OH,5509,N929CA,65,78,35,-23,-10,JFK,BWI,184
159984,2008,1,16,3,1220,1220,1414,1404,OH,5510,N692CA,114,104,71,10,0,DTW,JFK,508
159985,2008,1,16,3,1500,1435,1617,1606,OH,5510,N692CA,77,91,56,11,25,JFK,BOS,187
159986,2008,1,16,3,2050,2100,2229,2249,OH,5511,N804CA,159,169,130,-20,-10,LGA,HSV,823
159987,2008,1,16,3,607,615,927,939,OH,5512,N933CA,140,144,118,-12,-8,HSV,LGA,823
159988,2008,1,16,3,1705,1637,1854,1815,OH,5513,N692CA,109,98,49,39,28,BOS,JFK,187
159989,2008,1,16,3,645,645,823,826,OH,5514,N960CA,98,101,60,-3,0,PIT,JFK,340
159990,2008,1,16,3,1658,1658,1823,1844,OH,5516,N477CA,85,106,74,-21,0,RIC,CVG,413
159991,2008,1,16,3,2009,2000,2047,2041,OH,5516,N739CA,38,41,19,6,9,CVG,DAY,64
159992,2008,1,16,3,1440,1440,1620,1629,OH,5517,N436CA,100,109,78,-9,0,CMH,JFK,483
159993,2008,1,16,3,808,814,1028,1031,OH,5519,N958CA,140,137,105,-3,-6,LGA,CVG,585
159994,2008,1,16,3,1750,1750,1938,2005,OH,5522,N708CA,108,135,75,-27,0,CMH,JFK,483
159995,2008,1,16,3,655,655,833,847,OH,5523,N409CA,98,112,58,-14,0,LGA,RDU,431
159996,2008,1,16,3,2035,2035,2203,2223,OH,5526,N528CA,88,108,47,-20,0,JFK,BTV,267
159997,2008,1,16,3,1800,1800,1946,2003,OH,5526,N528CA,106,123,75,-17,0,PIT,JFK,340
159998,2008,1,16,3,905,905,1106,1055,OH,5527,N538CA,181,170,154,11,0,CVG,AUS,958
159999,2008,1,16,3,1245,1246,1502,1459,OH,5531,N597SW,137,133,106,3,-1,CLT,LGA,544
160000,2008,1,16,3,1049,1050,1236,1242,OH,5534,N656CA,107,112,84,-6,-1,CVG,LGA,585
160001,2008,1,16,3,655,700,959,954,OH,5534,N656CA,124,114,96,5,-5,MSP,CVG,596
160002,2008,1,16,3,1303,1305,1330,1336,OH,5535,N807CA,87,91,69,-6,-2,CVG,STL,307
160003,2008,1,16,3,1752,1752,1941,1951,OH,5536,N591SW,109,119,77,-10,0,CLT,LGA,544
160004,2008,1,16,3,1330,1330,1412,1421,OH,5537,N523CA,42,51,33,-9,0,CMH,CVG,116
160005,2008,1,16,3,1520,1510,1638,1638,OH,5537,N477CA,78,88,57,0,10,CVG,RIC,413
160006,2008,1,16,3,1244,1254,1330,1355,OH,5538,N967CA,46,61,25,-25,-10,JFK,BDL,106
160007,2008,1,16,3,2033,2037,2245,2322,OH,5539,N658CA,132,165,102,-37,-4,JFK,CVG,589
160008,2008,1,16,3,1140,1147,1222,1235,OH,5541,N969CA,42,48,31,-13,-7,CMH,CVG,116
160009,2008,1,16,3,1515,1520,1545,1542,OH,5542,N443CA,90,82,59,3,-5,CVG,ORD,264
160010,2008,1,16,3,1640,1640,1735,1735,OH,5543,N656CA,115,115,96,0,0,CVG,MSP,596
160011,2008,1,16,3,1328,1328,1601,1555,OH,5543,N656CA,153,147,108,6,0,LGA,CVG,585
160012,2008,1,16,3,1330,1325,1545,1550,OH,5545,N679CA,135,145,103,-5,5,JFK,CVG,589
160013,2008,1,16,3,1755,1630,1843,1715,OH,5545,N679CA,108,105,85,88,85,CVG,MCI,539
160014,2008,1,16,3,1445,1450,1638,1650,OH,5546,N442CA,113,120,80,-12,-5,LGA,GSO,461
160015,2008,1,16,3,1352,1355,1517,1550,OH,5550,N739CA,145,175,120,-33,-3,JFK,BNA,766
160016,2008,1,16,3,1155,1200,1351,1428,OH,5551,N810CA,116,148,96,-37,-5,LGA,CVG,585
160017,2008,1,16,3,1347,1347,1551,1603,OH,5553,N963CA,64,76,58,-12,0,MKE,CVG,318
160018,2008,1,16,3,1652,1655,1753,1758,OH,5553,N804CA,61,63,42,-5,-3,CVG,TYS,226
160019,2008,1,16,3,1900,1910,2000,2015,OH,5554,N685BR,60,65,57,-15,-10,TYS,CVG,226
160020,2008,1,16,3,2113,2055,2205,2156,OH,5554,N34CA,52,61,39,9,18,CVG,LAN,258
160021,2008,1,16,3,555,600,730,739,OH,5555,N451CA,95,99,76,-9,-5,GSO,LGA,461
160022,2008,1,16,3,1320,1330,1435,1457,OH,5556,N510CA,75,87,51,-22,-10,JFK,BTV,267
160023,2008,1,16,3,1735,1745,1934,1958,OH,5558,N937CA,119,133,100,-24,-10,SAV,LGA,722
160024,2008,1,16,3,1123,1123,1230,1250,OH,5559,N510CA,67,87,51,-20,0,BTV,JFK,267
160025,2008,1,16,3,1300,1230,1440,1422,OH,5561,N588SW,100,112,77,18,30,GSO,LGA,461
160026,2008,1,16,3,600,600,803,817,OH,5569,N999CA,123,137,101,-14,0,ALB,CVG,623
160027,2008,1,16,3,1920,1930,2104,2140,OH,5570,N924CA,104,130,75,-36,-10,LGA,GSO,461
160028,2008,1,16,3,715,705,920,923,OH,5571,N804CA,125,138,76,-3,10,LGA,CLT,544
160029,2008,1,16,3,938,938,1135,1142,OH,5572,N806CA,117,124,80,-7,0,CLT,LGA,544
160030,2008,1,16,3,1635,1635,1843,1847,OH,5573,N721CA,128,132,85,-4,0,DTW,JFK,508
160031,2008,1,16,3,615,620,927,952,OH,5574,N964CA,132,152,116,-25,-5,AUS,CVG,958
160032,2008,1,16,3,620,620,704,702,OH,5576,N806CA,44,42,23,2,0,LEX,CVG,70
160033,2008,1,16,3,750,745,917,908,OH,5576,N806CA,87,83,59,9,5,CVG,CLT,335
160034,2008,1,16,3,1100,1110,1152,1216,OH,5578,N408CA,52,66,47,-24,-10,TYS,CVG,226
160035,2008,1,16,3,1306,1310,1321,1326,OH,5578,N963CA,75,76,62,-5,-4,CVG,MKE,318
160037,2008,1,16,3,1055,1100,1411,1420,OH,5580,N641CA,136,140,123,-9,-5,AUS,CVG,958
160038,2008,1,16,3,1455,1500,1542,1608,OH,5582,N914CA,47,68,27,-26,-5,PHL,JFK,94
